GeneID	Length	X23908X10_20240412_LH00227_0067_A22KHYJLT3_S27_L003.resultsAligned.sortedByCoord.out.bam
105246109	775	0
105246110	4725	18
105246111	1814	1
105246112	467	1
105246114	5051	48
105246117	840	5
105246118	5425	0
105246120	24216	769
105246121	470	0
105246122	1393	4
105246123	331	0
105246124	3662	2
105246126	6789	7
105246130	712	0
105246131	212	0
105246132	539	0
105246133	143	0
105246136	912	0
105246140	1911	0
105246143	161	2
105246144	842	0
105246145	580	0
105246146	901	0
105246147	310	0
105246148	1433	0
105246149	1554	0
105246150	278	13
105246151	1024	16
105246152	921	0
105246153	230	0
105246155	564	0
105246158	6472	37
105246161	1919	0
105246162	3874	6
105246163	1234	0
105246164	17439	151
105246165	681	0
105246167	1547	1
105246170	4021	4
105246172	1156	0
105246173	1635	0
105246174	757	0
105246175	2825	1
105246176	2429	1
105246178	6969	0
105246179	387	0
105246181	289	0
105246182	1939	1
105246183	1123	1
105246185	588	4
105246186	1210	21
105246190	1931	0
105246192	2807	41
105246193	3719	35
105246195	770	0
105246216	1189	1
105246218	1914	0
105246219	351	25
105246220	1445	0
105246221	606	0
105246223	773	2
105246225	2621	3
105246226	937	0
105246227	583	0
105246229	296	0
105246231	1039	0
105246233	3209	2
105246234	1313	0
105246235	2205	0
105246237	1559	5
105246238	303	0
105246241	10495	102
105246243	837	57
105246244	808	0
105246245	2449	12
105246246	1007	0
105246247	2821	0
105246248	2550	15
105246249	2128	0
105246251	4557	1
105246253	1954	0
105246254	1188	0
105246255	587	0
105246256	1818	0
105246257	552	0
105246258	563	0
105246260	3016	3
105246261	962	0
105246262	1702	1
105246268	1608	0
105246269	289	0
105246270	405	0
105246271	662	0
105246273	2142	0
105246275	298	1
105246276	292	4
105246277	1020	0
105246278	4918	178
105246280	3011	2
105246281	1757	0
105246284	990	2
105246285	1087	0
105246286	5517	63
105246287	620	0
105246290	290	0
105246293	1448	0
105246294	6483	86
105246296	594	0
105246297	721	0
105246299	2567	2
105246300	7881	9
105246303	46067	1117
105246304	14664	401
105246305	1257	0
105246306	2472	50
105246307	4157	185
105246308	2909	5
105246309	2951	0
105246311	631	2
105246313	2094	0
105246314	1808	0
105246318	6834	50
105246320	5916	8
105246321	2281	76
105246323	2386	0
105246324	1766	0
105246325	993	0
105246328	763	0
105246330	745	0
105246334	4456	1
105246336	363	2
105246337	6273	1
105246339	4197	13
105246341	2983	0
105246343	347	0
105246344	450	0
105246347	397	0
105246349	1481	0
105246353	1107	0
105246358	682	0
105246359	4897	0
105246360	1478	0
105246363	4348	37
105246364	1607	3
105246365	2045	1
105246366	4698	158
105246367	421	0
105246368	454	3
105246369	296	0
105246370	2053	0
105246371	1949	26
105246374	556	0
105246376	429	2
105246377	2263	0
105246378	1098	0
105246379	1175	0
105246380	9187	8
105246381	1647	1
105246386	456	0
105246387	977	0
105246391	1336	0
105246392	316	0
105246394	2398	0
105246396	1393	53
105246398	758	0
105246399	416	0
105246400	515	0
105246401	3516	6
105246402	14393	130
105246403	470	0
105246404	14107	220
105246406	1630	0
105246407	492	0
105246410	8882	7
105246412	786	2
105246413	1247	1
105246414	5285	10
105246417	1448	0
105246418	1858	5
105246420	200	0
105246423	2545	35
105246424	422	0
105246425	307	0
105246426	3332	0
105246427	1197	1
105246428	1997	0
105246430	814	0
105246431	1297	0
105246432	996	0
105246433	76	0
105246434	872	0
105246435	402	0
105246436	852	0
105246438	191	0
105246439	2160	3
105246440	2733	1
105246441	1074	0
105246442	2008	5
105246444	1256	0
105246445	1946	0
105246447	289	0
105246449	3102	0
105246452	5101	20
105246454	4433	31
105246455	512	0
105246458	1813	0
105246459	356	0
105246461	728	0
105246462	589	1
105246464	739	0
105246465	1953	1
105246466	844	0
105246467	454	0
105246468	874	0
105246469	717	0
105246471	11549	90
105246472	3055	0
105246473	1096	1
105246474	973	1
105246477	268	0
105246480	948	1
105246481	448	0
105246482	1595	0
105246483	531	0
105246485	348	6
105246487	323	0
105246488	277	1
105246489	428	1
105246491	6225	5
105246493	2211	8
105246494	785	0
105246496	3280	7
105246500	3269	8
105246501	1215	0
105246505	345	0
105246506	2708	3
105246507	1793	0
105246509	1628	0
105246511	911	1
105246514	5820	4
105246515	538	1
105246516	1621	0
105246517	1283	0
105246519	4860	53
105246521	339	0
105246529	11133	4
105246530	441	0
105246531	1323	1
105246532	449	1
105246536	5143	3
105246537	1172	0
105246538	835	2
105246539	356	0
105246540	452	0
105246541	453	0
105246542	884	0
105246544	2769	0
105246547	869	0
105246549	591	0
105246550	945	0
105246555	13910	96
105246558	1098	4
105246561	2372	13
105246562	4911	6
105246565	895	0
105246569	1074	0
105246571	1548	0
105246572	1699	4
105246573	252	0
105246574	2854	37
105246576	368	0
105246577	12696	27
105246578	470	0
105246579	219	0
105246580	517	0
105246582	292	2
105246583	544	0
105246585	939	0
105246587	6970	1
105246588	1059	0
105246590	308	0
105246591	19476	160
105246592	1220	0
105246595	379	0
105246596	2761	0
105246597	402	0
105246602	497	0
105246606	264	0
105246609	635	1
105246610	548	4
105246611	3139	1
105246612	2103	0
105246613	1433	0
105246614	3806	13
105246615	374	0
105246617	1695	46
105246625	277	0
105246626	478	0
105246627	1632	0
105246629	203	0
105246632	1524	1
105246634	154	0
105246635	766	0
105246637	469	0
105246642	4063	12
105246644	1869	3
105246647	833	1
105246649	1942	0
105246650	783	0
105246651	895	12
105246652	1237	0
105246653	780	0
105246654	1242	0
105246655	1375	0
105246657	9150	457
105246658	2052	1
105246660	1071	0
105246662	746	0
105246663	3363	1
105246665	888	3
105246666	13586	125
105246671	1005	0
105246672	262	0
105246673	820	0
105246674	1182	0
105246675	2563	0
105246676	664	0
105246678	5955	9
105246679	11149	75
105246680	501	0
105246682	468	0
105246684	226	0
105246686	4361	0
105246687	329	0
105246688	392	0
105246689	2349	0
105246690	523	0
105246691	418	0
105246692	341	0
105246693	2889	1
105246694	8273	22
105246696	1921	6
105246698	2047	0
105246700	2542	8
105246702	7402	226
105246703	384	0
105246704	593	0
105246706	693	0
105246707	1640	0
105246708	1317	0
105246709	1361	0
105246710	569	0
105246711	1202	0
105246712	686	0
105246714	3880	10
105246715	47437	323
105246717	1682	8
105246720	1548	0
105246721	1259	3
105246722	330	0
105246723	421	0
105246724	2998	0
105246725	304	0
105246727	1193	0
105246728	989	1
105246732	2758	0
105246734	772	0
105246735	5516	2
105246737	1539	1
105246738	1940	0
105246739	352	0
105246745	395	0
105246746	1137	0
105246747	696	0
105246749	303	0
105246751	1928	0
105246754	1775	0
105246755	997	0
105246756	601	0
105246757	1548	0
105246758	489	0
105246762	1870	2
105246763	4082	47
105246765	5975	1
105246766	483	0
105246768	717	5
105246769	3142	6
105246770	2844	0
105246771	372	0
105246772	280	0
105246773	417	5
105246774	993	6
105246776	1902	0
105246777	3368	0
105246778	461	0
105246779	223	0
105246780	715	0
105246781	3241	0
105246782	749	1
105246785	5674	13
105246802	6971	50
105246804	14186	247
105246805	646	2
105246806	364	0
105246807	1359	58
105246808	545	0
105246810	247	0
105246813	1742	0
105246816	927	0
105246817	876	2
105246819	700	2
105246821	1216	0
105246822	5235	1
105246830	3350	1
105246832	3897	4
105246837	5098	6
105246838	968	0
105246843	440	3
105246846	414	6
105246847	2532	1
105246848	609	1
105246860	2099	0
105246862	1434	0
105246866	997	2
105246867	1092	0
105246870	1813	0
105246874	1721	0
105246875	1765	0
105246878	28134	48
105246880	1185	6
105246883	748	0
105246884	329	0
105246886	1756	0
105246887	2301	138
105246889	102	0
105246890	1631	0
105246891	5804	10
105246893	572	0
105246894	13349	111
105246895	2584	33
105246897	1652	0
105246899	531	0
105246900	1781	0
105246901	1652	0
105246907	1901	0
105246910	1303	0
105246912	1615	0
105246913	1244	0
105246914	2014	9
105246915	2167	40
105246916	337	0
105246917	1613	0
105246918	838	1
105246921	672	0
105246923	393	0
105246926	1267	0
105246927	641	1
105246928	299	0
105246931	7753	40
105246932	465	0
105246933	4652	332
105246934	230	0
105246935	1418	0
105246937	262	0
105246938	657	0
105246940	1461	0
105246941	398	31
105246942	277	0
105246944	1009	0
105246945	6154	22
105246948	1268	2
105246951	947	1
105246953	1200	0
105246954	3589	3
105246956	356	4
105246957	1403	0
105246959	1589	41
105246961	10259	311
105246964	2160	0
105246965	397	0
105246966	379	0
105246968	877	1
105246972	3176	14
105246973	2370	7
105246975	1535	0
105246980	280	0
105246981	305	0
105246982	309	0
105246983	244	0
105246984	238	0
105246985	1733	0
105246987	1765	0
105246988	531	0
105246989	1652	0
105246991	1733	0
105246993	1765	0
105246994	1652	0
105246995	531	0
105246998	541	0
105246999	956	0
105247001	73	0
105247002	11328	16
105247004	4977	1
105247005	4736	1
105247006	492	0
105247007	301	0
105247008	839	1
105247010	1100	0
105247011	2842	0
105247012	929	0
105247013	661	4
105247015	1309	0
105247016	1215	0
105247019	2142	0
105247021	1703	0
105247022	461	0
105247026	809	0
105247027	612	0
105247028	1223	3
105247029	506	0
105247031	262	0
105247032	833	0
105247033	439	0
105247034	1189	0
105247035	675	0
105247037	1652	0
105247041	978	16
105247043	1066	0
105247044	636	0
105247046	1420	0
105247048	675	2
105247049	3033	14
105247050	3584	2
105247052	1019	2
105247054	509	1
105247056	1498	0
105247057	517	1
105247059	5890	17
105247060	911	0
105247062	1655	23
105247065	1955	21
105247069	2881	3
105247070	915	0
105247072	7250	21
105247076	860	0
105247078	1629	7
105247090	3405	3
105247092	734	2
105247093	2083	19
105247096	713	0
105247098	565	0
105247099	478	0
105247101	910	0
105247102	1894	1
105247105	218	3
105247106	353	0
105247108	4235	1
105247111	3359	0
105247112	150	1
105247113	1955	0
105247115	1051	2
105247116	2384	5
105247122	654	0
105247124	2413	1
105247126	1003	0
105247127	687	0
105247128	1034	0
105247129	5755	3
105247132	448	0
105247133	1154	0
105247134	10266	319
105247135	2121	0
105247136	1607	2
105247137	438	0
105247138	1492	0
105247139	696	0
105247140	1308	0
105247141	1134	0
105247144	477	1
105247145	1344	0
105247146	455	1
105247147	328	0
105247148	447	1
105247150	6906	5
105247151	1508	5
105247152	296	0
105247153	15980	32
105247154	1110	0
105247155	1351	0
105247156	2238	6
105247157	660	0
105247158	638	0
105247159	1797	2
105247160	1324	0
105247161	914	0
105247163	671	0
105247167	682	2
105247171	2155	10
105247172	535	0
105247173	2082	0
105247175	848	0
105247176	875	0
105247178	609	0
105247179	1007	0
105247180	2152	0
105247181	822	0
105247182	444	0
105247183	880	0
105247184	1337	17
105247185	2397	0
105247187	1008	0
105247191	1340	0
105247193	1119	0
105247194	3284	0
105247195	527	0
105247196	611	19
105247198	1037	2
105247199	3942	2
105247200	71720	14920
105247201	705	0
105247202	3084	1
105247203	560	1
105247205	8886	18
105247207	4149	0
105247209	5371	16
105247212	455	0
105247213	7944	78
105247214	677	0
105247217	1696	0
105247218	1044	0
105247219	1288	51
105247221	1543	0
105247222	1236	23
105247223	310	0
105247224	1970	1
105247225	529	0
105247230	3737	4
105247231	1062	9
105247237	956	1
105247240	5064	94
105247241	3731	0
105247243	1113	0
105247244	1810	11
105247245	638	4
105247246	564	0
105247247	1685	4
105247248	2482	19
105247249	778	0
105247250	1323	0
105247267	887	1
105247269	429	0
105247270	584	0
105247272	708	0
105247275	1652	0
105247277	1607	0
105247278	703	0
105247279	1309	3
105247280	536	0
105247282	919	0
105247283	120	0
105247290	1305	0
105247291	1305	0
105247292	393	0
105247293	393	0
105247310	800	0
105247398	2018	0
105278	2223	10
105298	2387	139
105348	3693	224
105349	1199	0
105351	2023	42
105352	3058	53
105355	6473	0
105364	950	1
105372	4071	146
105377	5257	114
105387	3060	1
105404	2308	3
105418	1587	1
105428	10284	229
105439	3013	220
105440	3446	114
105445	21522	2109
105446	6902	23
105447647	518	0
105450	3935	32
105463053	677	0
105463124	2766	4
105500046	825	4
105501	2831	392
105504	12666	879
105511	1675	0
105513	2706	207
105518	1338	0
105522	10500	1917
105559	4778	793
105590	2751	4
105594	1993	0
105638	3393	93
105651	1852	27
105653	3228	70
105661730	521	0
105663	2839	67
105670	4952	147
105675	1586	23
105689	19472	2874
105704528	1843	6
105722	7843	681
105727	11789	824
105732	6893	19
105734	4801	25
105734727	1007	0
105734733	655	0
105734734	670	0
105782	6034	284
105785	1414	25
105787	5447	270
105827	3214	12
105827746	713	0
105833	2009	2
105835	3346	95
105837	5879	79
105841	5647	71
105844	4982	25
105847	3554	120
105853	2775	30
105855	4838	148
105859	2490	78
105866	2013	0
105886298	1011	13
105886299	644	0
105887	2257	0
105892	857	0
105940408	2806	0
105943584	2938	0
105948585	864	0
105968	583	0
105975	2976	24
105976	1868	1
105980075	5324	0
105980076	1549	0
105988	6980	68
106007488	410	1
106014	53359	2378
106014251	9228	8
106021	3874	188
106025	1752	75
106026	3125	5
106029237	885	0
106039	3371	148
106042	11507	237
106052	3446	41
106059	4502	0
106064	5078	519
106068	9166	262
106073	1742	64
106143	4404	443
106200	3122	101
106205	4055	516
106248	3976	90
106264	1456	50
106298	3713	319
106326	4521	150
106338	4288	49
106344	1216	22
106347	3147	1
106369	4627	84
106389	2352	6
106393	8487	27
106407	1544	2
106489	1085	74
106504	4353	382
106512	1343	12
106522	2456	37
106529	1174	229
106557	1445	0
106557447	1211	0
106564	1714	18
106565	1974	12
106572	3499	1324
106581	3009	115
106582	1687	67
106583	4873	505
106585	13693	772
106618	6068	65
106628	2790	14
106633	13808	256
106639	2182	21
106648	2167	3
106672	1028	22
106707	5033	24
106722	3213	3
106757	4331	1
106759	2830	94
106763	15759	618
106766	2868	10
106794	6520	245
106795	1787	26
106821	2834	69
106840	3643	78
106861	3963	54
106869	4370	82
106877	3403	92
106878	2580	16
106894	5254	141
106931	14303	95
106947	3831	93
106952	6401	66
106957	3882	216
107003	2407	6
107022	2841	104
107029	8547	321
107035	8623	446
107045	4023	454
107047	1333	52
107065	5673	518
107071	1248	56
107094	7768	93
107141	2932	0
107146	1310	0
107173	3005	66
107182	9194	532
107197	831	15
107221	1393	1
107227	2351	18
107239	9346	13
107242	1546	19
107250	1919	5
107260	1677	176
107271	2549	253
107272	6229	743
107303348	3895	0
107305	5252	109
107321	2231	9
107328	2486	20
107338	6532	486
107350	775	4
107351	7980	817
107358	6144	1925
107368	7076	648
107371	3702	166
107372	2595	3
107373	3287	136
107375	2562	23
107376	2070	24
107392	1495	44
107435	1576	75
107448	10677	103
107449	5868	169
107476	10651	838
107477	6233	1
107503	1993	60
107508	6554	794
107513	9339	597
107515	5133	64
107522	3129	3
107526	1869	22
107527	5016	42
107528	3584	213
107566	2235	1060
107568	6622	648
107569	2042	127
107573	518	0
107574	503	0
107575	517	0
107576	572	2
107581	6374	1301
107585	1868	0
107586	1672	0
107587	2162	0
107589	8355	394
107605	3927	10
107607	4477	28
107626	1191	0
107650	3831	88
107652	3309	136
107656	2580	3
107684	5326	15
107686	749	48
107701	1741	120
107702	2015	65
107723	6863	427
107732	1686	74
107733	2423	61
107734	2360	77
107746	6684	930
107747	3274	15
107751	5884	1
107753	592	25
107765	1765	0
107766	4761	7
107767	4439	437
107769	3052	33
107770	1446	3
107771	843	20
107815	5606	95
107817	2789	168
107823	16809	1560
107829	2277	115
107831	6375	895
107849	997	0
107868	8094	0
107869	1819	2
107885	866	23
107889	2984	0
107895	6639	275
107932	6842	1998
107934	12472	150
107939	5651	266
107951	8915	123
107970	735	0
107971	2706	23
107975	4903	206
107976	1460	101
107986	2363	21
107993	2431	117
107995	1784	37
107999	2323	18
108000	11365	568
108004	359	0
108005	359	0
108010	343	0
108011	9977	302
108012	5930	172
108013	5143	136
108014	1252	184
108015	4093	2
108017	1742	36
108022	347	0
108024	347	0
108030	7317	235
108037	2305	119
108043	4640	2
108052	3995	191
108058	11072	332
108062	5731	761
108067	4182	70
108068	3323	5
108069	5320	93
108071	8982	1178
108072	5971	7
108073	12372	48
108075	6164	266
108077	3963	211
108078	3990	2
108079	8202	192
108083	13251	435
108086	4936	333
108089	6074	502
108096	2698	3
108097	5249	214
108098	780	57
108099	10783	127
108100	7087	242
108101	2590	15
108105	5377	223
108112	1151	44
108114	2007	0
108115	3698	6
108116	5368	128
108121	1092	212
108123	3776	210
108124	3104	210
108138	2102	59
108143	1334	156
108147	2611	144
108148	4110	452
108150	4523	139
108151	6650	2563
108153	9443	63
108154	8521	220
108155	5437	1378
108156	4150	124
108159	6328	148
108160	1443	45
108161	1374	0
108167316	444	0
108167319	1788	0
108167321	3528	1
108167324	2996	1
108167326	2436	1
108167328	583	0
108167330	3603	0
108167331	632	0
108167332	436	0
108167334	4372	36
108167335	4464	12
108167336	717	2
108167338	2196	0
108167340	2204	0
108167342	1118	0
108167345	304	0
108167347	1397	0
108167352	266	0
108167360	1686	0
108167369	477	0
108167370	1083	0
108167371	616	0
108167374	1238	0
108167377	8416	135
108167378	669	0
108167382	1861	3
108167387	657	0
108167388	1410	0
108167408	8433	33
108167409	1445	19
108167411	330	5
108167412	2959	7
108167414	640	0
108167415	2192	23
108167416	1184	0
108167417	630	0
108167424	1025	0
108167426	828	0
108167427	645	0
108167428	2433	2
108167429	5955	1
108167434	1578	60
108167435	3470	6
108167437	18888	63
108167438	1245	1
108167439	850	0
108167440	1401	71
108167441	1033	1
108167442	638	0
108167444	1883	0
108167447	3158	1
108167448	3408	0
108167450	3257	131
108167451	363	0
108167455	3377	29
108167456	23164	166
108167457	5597	0
108167458	4307	13
108167459	3226	1
108167460	388	0
108167463	322	0
108167464	1280	0
108167465	1093	0
108167466	1286	2
108167484	320	2
108167492	1495	0
108167497	1411	1
108167499	1097	0
108167501	428	0
108167502	359	0
108167506	3184	0
108167507	695	0
108167511	2507	48
108167513	34558	777
108167516	72	0
108167517	1207	18
108167518	10904	511
108167519	1784	34
108167523	3848	4
108167524	976	1
108167527	657	0
108167529	4386	0
108167530	2584	0
108167531	664	1
108167532	1585	22
108167537	3185	25
108167539	866	0
108167541	500	0
108167543	1809	0
108167546	847	0
108167547	1653	5
108167548	1566	259
108167550	2993	12
108167553	10477	270
108167554	1840	11
108167556	1224	0
108167557	929	0
108167558	2234	0
108167560	3884	79
108167561	6979	1
108167562	16222	406
108167563	2012	17
